"V1","V2"
104.551733321857,1197.34692382812
104.551876744734,986.579833984375
104.552020167906,522.27880859375
104.552167190353,0
104.552310614116,0
104.552454038173,0
104.552597462526,0
106.030731219823,0
106.030877696747,0
106.031024173975,0
106.031170651506,0
106.03131712934,667.733520507812
106.031463607478,1145.20031738281
106.03161008592,1311.45568847656
106.031756564665,1032.23400878906
106.031903043713,494.390808105469
106.032053751677,0
106.032200231333,0
106.032346711292,0
106.032493191555,0
107.769417110342,0
107.769567204876,0
107.769717299725,0
107.769867394887,0
107.770017490363,614.782897949219
107.770167586152,1047.81616210938
107.770317682255,1234.84765625
107.770467778671,1042.95825195312
107.770617875401,593.933166503906
107.770770429768,0
107.770920527125,0
107.771070624796,0
107.77122072278,0
108.779850684972,0
108.780002895351,0
108.78015510605,0
108.780307317068,0
108.780459528405,741.444274902344
108.780611740062,1259.92028808594
108.780763952039,1402.30261230469
108.780916164335,1069.44287109375
108.78106837695,521.18017578125
108.781215102911,0
108.781367316165,0
108.781519529739,0
108.781671743632,0
109.040134229732,0
109.040286986754,0
109.040439744097,0
109.040592501761,0
109.040745259746,598.640258789062
109.040898018052,1102.54797363281
109.041050776679,1468.45275878906
109.041203535627,1469.22863769531
109.041356294896,1073.40026855469
109.041509054486,515.539001464844
109.041664270294,0
109.041817030526,0
109.041969791079,0
109.042122551953,0
110.073801579888,0
110.073956514185,0
110.07411144881,0
110.074266383761,0
110.07442131904,475.171356201172
110.074576254646,1053.86547851562
110.074731190579,1509.05627441406
110.074886126839,1518.41723632812
110.075041063426,1064.94079589844
110.075196000341,461.248504638672
110.075351587587,0
110.075506525156,0
110.075661463051,0
110.075816401274,0
110.34746031684,0
110.347615829279,0
110.347771342046,0
110.347926855142,0
110.348082368567,635.181274414062
110.348237882321,1098.57055664062
110.348393396403,1305.83239746094
110.348548910815,1108.67431640625
110.348704425555,632.426025390625
110.348862009033,0
110.34901752443,0
110.349173040156,0
110.349328556211,0
111.218005428417,0
111.218162784767,0
111.218320141451,0
111.218477498469,0
111.218634855821,600.850708007812
111.218792213506,1095.63903808594
111.218949571526,1381.81030273438
111.21910692988,1248.81079101562
111.219264288567,774.886291503906
111.219421684318,0
111.219579043674,0
111.219736403363,0
111.219893763387,0
111.233427974865,0
111.233585363947,0
111.233742753363,0
111.233900143113,0
111.234057533197,500.157073974609
111.234214923615,1093.19201660156
111.234372314367,1532.67028808594
111.234529705453,1517.05432128906
111.234687096873,1059.083984375
111.234844488627,472.259063720703
111.235028290434,0
111.235185682856,0
111.235343075612,0
111.235500468703,0
128.662490352449,0
128.66268614657,0
128.662881941138,0
128.663077736153,0
128.663273531615,694.866760253906
128.663469327523,1180.35498046875
128.663665123879,1481.90112304688
128.663860920681,1408.01452636719
128.664056717931,979.319580078125
128.664268781962,0
128.664464580105,0
128.664660378695,0
128.664856177732,0
143.249852767574,0
143.250082786243,0
143.250312805466,0
143.250542825243,0
143.250772845574,612.144165039062
143.251002866459,1056.38940429688
143.251232887898,1263.84008789062
143.251462909891,1083.74353027344
143.251692932438,624.043334960938
143.25194020762,0
143.252170231275,0
143.252400255484,0
143.252630280248,0
156.988510149149,0
156.988774039601,0
156.989037930717,0
156.989301822499,0
156.989565714947,652.809814453125
156.98982960806,1114.43420410156
156.990093501838,1323.77954101562
156.990357396282,1116.63342285156
156.990621291391,626.585998535156
156.9908775383,0
156.99114143474,0
156.991405331846,0
156.991669229616,0
171.062715175942,0
171.063015337498,0
171.063315499845,0
171.063615662981,0
171.063915826908,670.582763671875
171.064215991624,1202.06506347656
171.064516157131,1422.62646484375
171.064816323428,1175.44311523438
171.065116490515,654.171325683594
171.065418658756,0
171.065718827423,0
171.06601899688,0
171.066319167127,0
172.143590149376,0
172.143893160319,0
172.144196172061,0
172.144499184604,0
172.144802197947,581.068237304688
172.14510521209,1129.93981933594
172.145408227033,1451.31811523438
172.145711242775,1295.90246582031
172.146014259318,773.277587890625
172.146262987249,0
172.146566005393,0
172.146869024336,0
172.147172044079,0
185.931056351183,0
185.931396485323,0
185.931736620396,0
185.932076756402,0
185.932416893342,590.471435546875
185.932757031215,1140.02746582031
185.933097170022,1457.66101074219
185.933437309761,1336.50561523438
185.933777450435,867.24169921875
185.934119152501,0
185.934459295041,0
185.934799438514,0
185.935139582921,0
187.029087099127,0
187.029430250746,0
187.029773403309,0
187.030116556816,0
187.030459711268,851.609924316406
187.030802866664,1191.82446289062
187.031146023005,1300.16540527344
187.03148918029,1071.26379394531
187.03183233852,604.113830566406
187.032153523137,0
187.032496683256,0
187.032839844318,0
187.033183006326,0
202.074768399901,0
202.075153781174,0
202.07553916355,0
202.075924547028,0
202.076309931609,0
202.076695317292,0
202.077080704077,0
202.077466091965,0
202.077851480956,0
202.078236871049,0
202.078622262244,0
202.079007654542,0
202.079393047943,0
202.079778442446,0
202.080163838051,0
202.080549234759,0
202.08093463257,0
202.081320031483,0
202.081705431498,0
202.082090841187,0
202.082476243408,0
202.082861646731,0
202.083247051157,0
202.083632456685,0
202.084017863316,0
202.084403271049,0
202.084788679885,0
202.085174089823,0
202.085559500864,0
202.085944913008,0
202.086330326254,0
202.086715740603,0
202.087063653906,0
202.08744907046,0
202.087834488116,0
202.088219906875,0
207.987509644158,0
207.987912063178,0
207.988314483366,0
207.988716904722,0
207.989119327246,658.71630859375
207.989521750938,1198.09741210938
207.989924175797,1440.84204101562
207.990326601825,1201.05981445312
207.990729029021,650.701049804688
207.991095806444,0
207.991498235975,0
207.991900666675,0
207.992303098542,0
219.524454596575,0
219.524890958778,0
219.525327322282,0
219.525763687087,0
219.526200053193,822.189819335938
219.5266364206,1222.41589355469
219.527072789308,1345.9833984375
219.527509159317,1141.04943847656
219.527945530628,728.478820800781
219.528347467703,0
219.528783841616,0
219.52922021683,0
219.529656593345,0
242.001274897405,0
242.001779964879,0
242.002285033934,0
242.00279010457,0
242.003295176787,705.071594238281
242.003800250586,1216.83459472656
242.004305325966,1399.79943847656
242.004810402926,1127.12414550781
242.005315481469,600.372436523438
242.005720727617,0
242.006225809322,0
242.006730892607,0
242.007235977474,0
271.635388253998,0
271.635988878078,0
271.636589504151,0
271.637190132216,0
271.637790762273,636.8212890625
271.638391394322,1169.78649902344
271.638992028364,1412.26086425781
271.639592664397,1203.04650878906
271.640193302423,690.936584472656
271.640735113233,0
271.641335755242,0
271.641936399245,0
271.642537045239,0
278.875694221842,0
278.876319019449,0
278.876943819157,0
278.877568620963,0
278.87819342487,475.1513671875
278.878818230877,1094.23352050781
278.879443038983,1625.51171875
278.880067849189,1715.94702148438
278.880692661494,1293.2431640625
278.8813174759,631.562561035156
278.881876132921,0
278.882500951526,0
278.883125772231,0
278.883750595035,0
300.490718031384,0
300.491416859073,0
300.4921156892,0
300.492814521765,0
300.493513356768,629.574462890625
300.494212194208,1105.07385253906
300.494911034087,1324.275390625
300.495609876403,1130.26953125
300.496308721157,648.851928710938
300.497003725516,0
300.497702575146,0
300.498401427213,0
300.499100281719,0
313.531685025619,0
313.532429835918,0
313.533174648872,0
313.533919464479,0
313.53466428274,793.378540039062
313.535409103655,1260.39294433594
313.536153927224,1402.57348632812
313.536898753447,1109.27001953125
313.537643582325,577.028076171875
313.538309219197,0
313.539054053383,0
313.539798890223,0
313.540543729716,0
337.082221621676,0
337.08305190715,0
337.083882195692,0
337.084712487302,0
337.08554278198,976.809936523438
337.086373079725,1434.46423339844
337.087203380538,1522.39721679688
337.088033684419,1187.16003417969
337.088863991368,658.250793457031
337.08991856064,0
337.090748873725,0
337.091579189877,0
337.092409509097,0
495.913526120936,0
495.915007725301,0
495.916489336306,0
495.917970953951,0
495.919452578236,748.136657714844
495.920934209161,1198.8310546875
495.922415846725,1385.82604980469
495.923897490929,1170.56127929688
495.925379141774,688.476196289062
495.926967878264,0
495.928449542388,0
495.929931213153,0
495.931412890558,0
509.029991483246,0
509.031532254767,0
509.033073033283,0
509.034613818795,0
509.036154611303,661.644714355469
509.037695410807,1165.20703125
509.039236217306,1416.54382324219
509.040777030802,1234.48742675781
509.042317851293,733.344421386719
509.043995376474,0
509.045536210956,0
509.047077052435,0
509.04861790091,0
568.359368695873,0
568.361186543995,0
568.363004400838,0
568.364822266403,0
568.366640140689,800.2861328125
568.368458023697,1325.70056152344
568.370275915427,1492.31237792969
568.372093815878,1204.00463867188
568.37391172505,664.0888671875
568.375738081484,0
568.3775560081,0
568.379373943438,0
568.381191887498,0
584.537449833117,0
584.539345847267,0
584.541241870643,0
584.543137903243,0
584.545033945069,796.138000488281
584.54692999612,1236.85375976562
584.548826056396,1417.04406738281
584.550722125897,1229.30639648438
584.552618204623,769.9853515625
584.554465255036,0
584.556361352213,0
584.558257458616,0
584.560153574244,0
613.004157999049,0
613.006194188887,0
613.00823038887,0
613.010266598999,0
613.012302819273,756.379089355469
613.014339049693,1237.06665039062
613.016375290258,1427.86987304688
613.018411540969,1187.15930175781
613.020447801826,661.044372558594
613.022454042695,0
613.024490323844,0
613.026526615138,0
613.028562916578,0
720.674793365862,0
720.677388932663,0
720.679984513486,0
720.682580108332,0
720.6851757172,762.435913085938
720.687771340091,1226.03051757812
720.690366977004,1402.44702148438
720.69296262794,1192.64172363281
720.695558292899,741.98388671875
720.698091558105,0
720.70068725111,0
720.703282958138,0
720.705878679189,0
779.78489812327,0
779.787819486187,0
779.790740865521,0
779.793662261272,0
779.796583673441,749.962524414062
779.799505102026,1314.1025390625
779.802426547028,1603.79150390625
779.805348008448,1406.9580078125
779.808269486286,861.787414550781
779.811192718199,0
779.814114228872,0
779.817035755963,0
779.819957299472,0
788.076986415569,0
788.079954499996,0
788.08292260119,0
788.085890719153,0
788.088858853884,626.875427246094
788.091827005383,1188.98950195312
788.09479517365,1465.66174316406
788.097763358686,1258.01232910156
788.10073156049,730.708618164062
788.103626358596,0
788.106594593938,0
788.109562846049,0
788.112531114928,0
864.898472931693,0
864.901885419004,0
864.905297926511,0
864.908710454215,0
864.912123002114,567.075134277344
864.915535570211,1188.46862792969
864.918948158504,1473.53161621094
864.922360766994,1203.78649902344
864.925773395682,621.669250488281
864.929186044566,0
864.932598713648,0
864.936011402928,0
864.939424112405,0
1010.08079543637,0
1010.08510226433,0
1010.08940911984,0
1010.09371600289,0
