BLANKS,LOG2FC,LOG10TTEST,TTEST,GROUP
0,0.063724936,0.140086785,0.724291211,Imputed (2.9%)
0,-0.141832724,0.912355307,0.122361472,Imputed (2.9%)
0,0.156140536,0.101335914,0.791888591,Imputed (2.9%)
0,-0.014350406,0.022639348,0.949206388,Imputed (2.9%)
1,0.402751904,0.851949029,0.140621255,Imputed (2.9%)
0,0.2285474,0.237376319,0.578926836,Imputed (2.9%)
0,0.012558954,0.0176843,0.960098299,Imputed (2.9%)
0,0.22180904,0.411172922,0.387995847,Imputed (2.9%)
0,-0.210670239,0.602745191,0.249605878,Imputed (2.9%)
0,-0.065578032,0.2757266,0.529996986,Imputed (2.9%)
0,0.233873708,1.020262483,0.095441557,Imputed (2.9%)
0,0.151209151,0.508347182,0.310207874,Imputed (2.9%)
0,-0.005895067,0.014120913,0.968008313,Imputed (2.9%)
0,0.21485139,0.379875139,0.416989252,Imputed (2.9%)
0,0.097406222,0.263495054,0.545136105,Imputed (2.9%)
0,-0.235881097,1.689933685,0.020420497,Imputed (2.9%)
1,-0.061013908,0.058528989,0.873918657,Imputed (2.9%)
0,0.140523611,0.892404866,0.12811357,Imputed (2.9%)
0,-0.045688834,0.104638867,0.78588886,Imputed (2.9%)
0,0.120198239,0.402069395,0.396214719,Imputed (2.9%)
5,-0.142824513,0.256759257,0.553656934,Imputed (2.9%)
0,0.062514785,0.192479268,0.641978866,Imputed (2.9%)
0,-0.427554249,1.22785735,0.059175597,Imputed (2.9%)
0,0.620276409,1.795783742,0.016003547,Imputed (2.9%)
0,0.296709029,0.634122171,0.232208348,Imputed (2.9%)
0,-0.303650806,0.845687315,0.142663438,Imputed (2.9%)
0,-0.021188317,0.059587683,0.87179087,Imputed (2.9%)
0,0.027395236,0.076836972,0.837843738,Imputed (2.9%)
0,0.303796161,0.69142693,0.203504056,Imputed (2.9%)
0,0.212099054,0.624461954,0.237431341,Imputed (2.9%)
0,-0.190078808,0.633051308,0.232781623,Imputed (2.9%)
2,-0.143268726,0.210179711,0.616339908,Imputed (2.9%)
0,0.004993315,0.010860359,0.975303182,Imputed (2.9%)
2,-0.133268328,0.319220136,0.479490342,Imputed (2.9%)
0,-0.325206125,0.470559776,0.33840769,Imputed (2.9%)
0,0.209998656,0.649175497,0.224297536,Imputed (2.9%)
0,0.342281067,0.46236109,0.344856892,Imputed (2.9%)
0,-0.031317273,0.045376969,0.90078891,Imputed (2.9%)
1,-0.223864051,0.256637416,0.553812283,Imputed (2.9%)
0,0.046081812,0.329260116,0.468532676,Imputed (2.9%)
0,0.281680652,0.939195227,0.115028319,Imputed (2.9%)
6,-0.142068672,0.250062895,0.562259892,Imputed (2.9%)
0,0.269560569,1.116937684,0.076394539,Imputed (2.9%)
0,0.092410109,0.300392495,0.500734489,Imputed (2.9%)
0,-0.124539317,0.317321656,0.481590979,Imputed (2.9%)
1,-0.051154491,0.068220544,0.854632602,Imputed (2.9%)
1,0.126614419,0.120979908,0.75686791,Imputed (2.9%)
0,0.078838794,0.082525599,0.826940764,Imputed (2.9%)
0,0.073750467,0.13713581,0.729229434,Imputed (2.9%)
0,0.013986218,0.065890311,0.859230508,Imputed (2.9%)
0,0.464841764,0.833822175,0.146614804,Imputed (2.9%)
0,0.159668101,1.047639231,0.089610885,Imputed (2.9%)
0,-0.333423929,1.02469284,0.094472881,Imputed (2.9%)
0,-0.4851781,0.989637724,0.102414695,Imputed (2.9%)
0,0.057340374,0.19098899,0.644185596,Imputed (2.9%)
0,-0.45913731,1.438502329,0.03643323,Imputed (2.9%)
0,-0.006134872,0.009155171,0.979140081,Imputed (2.9%)
0,-0.144393895,0.26820922,0.539250778,Imputed (2.9%)
4,0.536944624,1.929412614,0.011764877,Imputed (2.9%)
0,0.03129305,0.150221358,0.707585039,Imputed (2.9%)
0,0.795000518,1.3638326,0.043268058,Imputed (2.9%)
7,0.127882733,0.241892463,0.572937881,Imputed (2.9%)
0,0.271088222,0.694824082,0.20191841,Imputed (2.9%)
0,-0.181564018,0.333795619,0.463665072,Imputed (2.9%)
0,0.111367202,0.345247661,0.451598342,Imputed (2.9%)
0,-0.52366249,1.391034372,0.040641116,Imputed (2.9%)
0,0.19079985,0.80152266,0.15793462,Imputed (2.9%)
0,-0.205656284,0.664481391,0.216530266,Imputed (2.9%)
0,0.022392734,0.02018499,0.954585889,Imputed (2.9%)
0,0.005441211,0.005777541,0.986784817,Imputed (2.9%)
0,0.188714645,0.463770401,0.343739625,Imputed (2.9%)
4,0.234272642,0.818971934,0.151714841,Imputed (2.9%)
5,-0.094197342,0.227833215,0.59178886,Imputed (2.9%)
0,-0.232834845,0.380584649,0.416308569,Imputed (2.9%)
0,0.202488322,0.615456834,0.242405889,Imputed (2.9%)
0,0.690133857,1.839234873,0.014479885,Imputed (2.9%)
0,0.009884435,0.091073212,0.810824361,Imputed (2.9%)
0,0.377347804,0.91435228,0.121800121,Imputed (2.9%)
0,-0.532308019,1.26017919,0.054931418,Imputed (2.9%)
0,-0.126425637,0.232617444,0.585305433,Imputed (2.9%)
0,0.045101376,0.123777276,0.752008455,Imputed (2.9%)
0,0.192754205,0.411656292,0.387564248,Imputed (2.9%)
0,-0.043315297,0.154792047,0.700177181,Imputed (2.9%)
0,0.135621042,0.421504861,0.378874293,Imputed (2.9%)
0,0.011737153,0.024790444,0.944516515,Imputed (2.9%)
4,-1.086209918,1.557235006,0.027718198,Imputed (2.9%)
0,0.002631042,0.013514648,0.969360575,Imputed (2.9%)
1,-0.197110608,0.526395771,0.297580336,Imputed (2.9%)
0,0.07175828,0.405677825,0.392936321,Imputed (2.9%)
0,-0.133416473,0.45885188,0.347654712,Imputed (2.9%)
0,-0.045870708,0.146375234,0.713879262,Imputed (2.9%)
0,0.0198096,0.055364212,0.880310309,Imputed (2.9%)
0,0.373689504,1.121875202,0.075530924,Imputed (2.9%)
0,-0.193981974,0.567997175,0.270397595,Imputed (2.9%)
0,-0.075725821,0.395656854,0.4021084,Imputed (2.9%)
0,0.058443604,0.08565762,0.820998531,Imputed (2.9%)
0,-0.134572462,0.127699367,0.74524768,Imputed (2.9%)
0,-0.175954927,0.227131908,0.592745264,Imputed (2.9%)
0,0.024173258,0.062019404,0.866923141,Imputed (2.9%)
0,-0.141925635,0.471870244,0.337388097,Imputed (2.9%)
0,-0.090996439,0.418655222,0.381368464,Imputed (2.9%)
0,0.084701095,0.806739446,0.156048843,Imputed (2.9%)
0,-0.089955163,0.189764612,0.646004269,Imputed (2.9%)
0,0.66582089,1.712819333,0.019372277,Imputed (2.9%)
0,-0.123194215,0.702435942,0.198410229,Imputed (2.9%)
0,-0.15175762,0.818722918,0.151801856,Imputed (2.9%)
0,-0.029311203,0.140144073,0.724195676,Imputed (2.9%)
0,-0.095519138,0.436895033,0.365683165,Imputed (2.9%)
0,-0.273787037,1.052908879,0.088530134,Imputed (2.9%)
0,-0.063779105,0.342485752,0.454479447,Imputed (2.9%)
0,-0.038521326,0.336381953,0.460912034,Imputed (2.9%)
0,-0.071072858,0.223725973,0.597412117,Imputed (2.9%)
0,-0.159170901,1.206557387,0.062150212,Imputed (2.9%)
0,0.142734265,0.497320769,0.318184655,Imputed (2.9%)
0,0.051327429,0.155215328,0.699495092,Imputed (2.9%)
0,-0.051818184,0.147531826,0.711980623,Imputed (2.9%)
0,-0.120968601,0.179394011,0.661615984,Imputed (2.9%)
0,-0.022226323,0.101672818,0.791274522,Imputed (2.9%)
0,-0.238053228,0.342277611,0.454697314,Imputed (2.9%)
0,-0.031008581,0.088569098,0.815513025,Imputed (2.9%)
0,0.026367639,0.057138042,0.876722107,Imputed (2.9%)
2,0.235932454,0.542063709,0.287035948,Imputed (2.9%)
0,-0.080453926,0.096605384,0.800561345,Imputed (2.9%)
0,0.0575937,0.267851057,0.539695682,Imputed (2.9%)
0,-0.024571413,0.053863208,0.883358092,Imputed (2.9%)
0,-0.038737423,0.193030726,0.641164214,Imputed (2.9%)
0,-0.118885947,0.228321068,0.591124462,Imputed (2.9%)
0,-0.010179391,0.048230957,0.894888739,Imputed (2.9%)
0,-0.083145921,0.319033549,0.479696391,Imputed (2.9%)
0,-0.097195762,1.269360947,0.053782261,Imputed (2.9%)
1,0.222154257,0.411157305,0.388009801,Imputed (2.9%)
0,-0.005350094,0.013275025,0.969895569,Imputed (2.9%)
0,0.30156867,1.461193037,0.034578565,Imputed (2.9%)
0,-0.150480051,0.379968392,0.416899724,Imputed (2.9%)
0,-0.341948561,0.539240558,0.288907916,Imputed (2.9%)
0,-0.054129293,0.128238853,0.7443225,Imputed (2.9%)
0,0.488714291,0.992708735,0.101693048,Imputed (2.9%)
0,0.022313815,0.073868951,0.843589274,Imputed (2.9%)
0,-0.251766877,0.50221737,0.314617322,Imputed (2.9%)
4,-0.767036978,1.758603564,0.017433976,Imputed (2.9%)
0,0.084905471,0.432129483,0.369717933,Imputed (2.9%)
0,-0.460091788,1.804725564,0.015677414,Imputed (2.9%)
0,-0.03960189,0.169870313,0.676284895,Imputed (2.9%)
0,-0.310123135,1.075636168,0.084016354,Imputed (2.9%)
0,0.042426436,0.141572862,0.721817053,Imputed (2.9%)
0,0.009695536,0.039742997,0.912550701,Imputed (2.9%)
0,-0.025880663,0.05222051,0.886705679,Imputed (2.9%)
0,-0.12735912,0.684945726,0.206563828,Imputed (2.9%)
6,-0.553926446,0.60797358,0.246618936,Imputed (2.9%)
0,-0.099140264,0.379710644,0.417147223,Imputed (2.9%)
0,0.084418067,0.209721286,0.616990836,Imputed (2.9%)
0,-0.157963222,0.687964521,0.205132975,Imputed (2.9%)
0,0.122648213,0.375293341,0.421411768,Imputed (2.9%)
0,-0.082663406,0.350084004,0.4465972,Imputed (2.9%)
0,-0.223073521,0.869089106,0.135179518,Imputed (2.9%)
0,-0.23001557,1.359580277,0.043693791,Imputed (2.9%)
1,-0.171215787,0.221246788,0.600832217,Imputed (2.9%)
0,-0.127190567,0.470782671,0.338234053,Imputed (2.9%)
0,-0.136780335,0.666310012,0.21562047,Imputed (2.9%)
0,0.327026526,0.866423682,0.136011715,Imputed (2.9%)
0,-0.04566947,0.066029165,0.858955836,Imputed (2.9%)
0,-0.177688571,0.390340078,0.4070614,Imputed (2.9%)
0,-0.339281475,1.941314444,0.011446839,Imputed (2.9%)
0,-0.345220278,1.106434343,0.078264652,Imputed (2.9%)
0,-0.20475917,0.452538895,0.352745194,Imputed (2.9%)
0,-0.314005449,1.742319883,0.018100064,Imputed (2.9%)
0,0.083967942,0.150834955,0.706586027,Imputed (2.9%)
1,-0.048577333,0.053478936,0.884140049,Imputed (2.9%)
0,0.127806275,0.682484133,0.207737962,Imputed (2.9%)
0,0.081531493,0.198808965,0.632690094,Imputed (2.9%)
0,-0.231038607,0.872655296,0.134074042,Imputed (2.9%)
0,-0.214113997,1.105822293,0.078375028,Imputed (2.9%)
0,-0.152523256,0.763331908,0.172451943,Imputed (2.9%)
0,-0.084221491,0.21430819,0.610508633,Imputed (2.9%)
0,0.0270055,0.098835725,0.79646056,Imputed (2.9%)
0,-0.011211241,0.043360386,0.904981319,Imputed (2.9%)
0,0.172114117,0.725444016,0.188172426,Imputed (2.9%)
0,-0.174767033,0.735149252,0.18401395,Imputed (2.9%)
0,0.126263039,1.901612329,0.012542603,Imputed (2.9%)
4,-0.050407712,0.192538248,0.641891689,Imputed (2.9%)
0,-0.205239185,0.564473644,0.272600317,Imputed (2.9%)
0,-0.032826687,0.129626405,0.741948216,Imputed (2.9%)
0,0.24752894,0.392726661,0.404830606,Imputed (2.9%)
0,0.217529616,0.480853154,0.330481267,Imputed (2.9%)
0,0.009449603,0.04362489,0.904430313,Imputed (2.9%)
0,0.071131756,0.334797796,0.462596352,Imputed (2.9%)
0,0.216597004,0.513425602,0.306601587,Imputed (2.9%)
0,-0.018406336,0.040191283,0.911609237,Imputed (2.9%)
0,0.178440991,0.998332257,0.10038475,Imputed (2.9%)
0,0.742643805,1.207593214,0.062002155,Imputed (2.9%)
0,-0.206793867,0.519843941,0.30210371,Imputed (2.9%)
0,0.040669985,0.176844362,0.665511612,Imputed (2.9%)
0,0.107662388,0.791982801,0.161442249,Imputed (2.9%)
0,-0.139051637,0.761258132,0.173277378,Imputed (2.9%)
0,0.223487496,0.502663543,0.314294266,Imputed (2.9%)
0,-0.076725207,0.3746703,0.422016761,Imputed (2.9%)
0,-0.061370395,0.252146064,0.559569372,Imputed (2.9%)
0,-0.171564906,0.888500232,0.129270601,Imputed (2.9%)
0,-0.046382462,0.201914931,0.628181393,Imputed (2.9%)
0,0.186176101,0.605529023,0.248011019,Imputed (2.9%)
0,-0.08181803,0.315074088,0.484089778,Imputed (2.9%)
0,0.061278842,0.156399157,0.697590959,Imputed (2.9%)
0,-0.038156448,0.198163665,0.633630881,Imputed (2.9%)
0,-0.131157549,0.951512224,0.111811835,Imputed (2.9%)
0,0.185862509,0.486374232,0.326306532,Imputed (2.9%)
7,-0.144495395,1.054515911,0.088203149,Imputed (2.9%)
0,-0.0385603,0.115596927,0.766307494,Imputed (2.9%)
4,-0.205304383,0.46254494,0.344710935,Imputed (2.9%)
0,-0.098898973,0.270541319,0.536362839,Imputed (2.9%)
0,0.013279221,0.041024983,0.90986093,Imputed (2.9%)
0,-0.005594051,0.014088594,0.968080352,Imputed (2.9%)
0,0.076370451,0.134086371,0.734367806,Imputed (2.9%)
0,-0.148490178,0.363425304,0.43308655,Imputed (2.9%)
0,0.122060417,0.307287072,0.49284792,Imputed (2.9%)
0,-0.137722552,0.657459497,0.220059693,Imputed (2.9%)
0,0.036644322,0.241929101,0.572889549,Imputed (2.9%)
7,-0.151357359,0.665152839,0.216195754,Imputed (2.9%)
0,-0.061741153,0.174257666,0.669487287,Imputed (2.9%)
0,-0.148019753,1.082046925,0.082785271,Imputed (2.9%)
0,-0.242087355,0.451162554,0.353864866,Imputed (2.9%)
0,0.404064993,0.639871467,0.229154575,Imputed (2.9%)
0,-0.180831053,0.778748051,0.166437793,Imputed (2.9%)
0,-0.049724006,0.237759474,0.578416304,Imputed (2.9%)
0,-0.20279003,1.316226601,0.048280682,Imputed (2.9%)
0,-0.049886089,0.225060964,0.595578533,Imputed (2.9%)
0,-0.184773683,0.878781501,0.132196056,Imputed (2.9%)
0,-0.063397064,0.21162533,0.614291733,Imputed (2.9%)
0,0.001964864,0.004591874,0.989482519,Imputed (2.9%)
0,-0.091271374,0.268756219,0.538572013,Imputed (2.9%)
0,-0.18899518,0.314875287,0.484311423,Imputed (2.9%)
0,0.058343976,0.145995952,0.714502985,Imputed (2.9%)
0,0.043991204,0.033888256,0.92493613,Imputed (2.9%)
0,-0.182633982,0.571945048,0.267950735,Imputed (2.9%)
0,-0.105163956,0.27088291,0.535941133,Imputed (2.9%)
0,0.26493123,0.537860632,0.289827352,Imputed (2.9%)
0,0.016476906,0.091060261,0.81084854,Imputed (2.9%)
0,-0.128517793,0.486493675,0.326216802,Imputed (2.9%)
0,-0.387911721,0.750067742,0.177800205,Imputed (2.9%)
2,0.652259834,1.991753627,0.010191694,Imputed (2.9%)
0,-0.176432981,0.419274878,0.380824711,Imputed (2.9%)
0,0.005651208,0.014386631,0.96741623,Imputed (2.9%)
0,-0.306076583,1.236495841,0.058010173,Imputed (2.9%)
0,-0.523513222,0.976862874,0.105471987,Imputed (2.9%)
0,-0.506933612,0.618310081,0.24081854,Imputed (2.9%)
0,0.315857837,0.443438058,0.360215123,Imputed (2.9%)
0,-0.081544935,0.079507741,0.832707083,Imputed (2.9%)
0,0.353536477,0.800280975,0.158386815,Imputed (2.9%)
0,-0.326396108,1.27733765,0.052803456,Imputed (2.9%)
0,-0.157947881,0.396383976,0.401435729,Imputed (2.9%)
0,0.137836427,0.285656444,0.518016456,Imputed (2.9%)
0,-0.104829129,0.210925595,0.615282277,Imputed (2.9%)
0,-0.052816528,0.420825207,0.379467681,Imputed (2.9%)
0,0.05739549,0.224821357,0.595907214,Imputed (2.9%)
0,-0.344169973,0.334829276,0.462562822,Imputed (2.9%)
0,0.607491272,1.654433592,0.022159829,Imputed (2.9%)
1,0.445775446,0.716862139,0.191927789,Imputed (2.9%)
0,-0.066719203,0.245579879,0.568093894,Imputed (2.9%)
0,0.098674047,0.098401558,0.797257185,Imputed (2.9%)
0,-0.01144966,0.025084948,0.943876237,Imputed (2.9%)
0,0.077716674,0.203824473,0.625425418,Imputed (2.9%)
1,0.023081364,0.035874473,0.920715654,Imputed (2.9%)
0,-0.269070125,0.377645046,0.41913599,Imputed (2.9%)
0,0.052364736,0.124891954,0.750080795,Imputed (2.9%)
0,-0.145042483,0.848504643,0.141740956,Imputed (2.9%)
0,0.005820185,0.012372693,0.971912812,Imputed (2.9%)
0,-0.013702388,0.046765336,0.897913836,Imputed (2.9%)
0,-0.004921333,0.027753037,0.938095306,Imputed (2.9%)
0,-0.225696825,0.727628397,0.187228347,Imputed (2.9%)
0,-0.226229027,1.884393434,0.013049881,Imputed (2.9%)
0,-0.111384755,0.385237797,0.411871938,Imputed (2.9%)
0,-0.05457902,0.084856882,0.822513658,Imputed (2.9%)
1,0.416745131,0.879978912,0.131832075,Imputed (2.9%)
0,-0.007689419,0.011321416,0.974268327,Imputed (2.9%)
0,0.078333995,0.282291262,0.522045958,Imputed (2.9%)
0,-0.245127965,0.812022294,0.154162132,Imputed (2.9%)
0,0.204503143,0.850751719,0.14100947,Imputed (2.9%)
0,-0.128457547,0.462581789,0.344681688,Imputed (2.9%)
6,0.184140982,0.335112018,0.462261774,Imputed (2.9%)
0,0.19010745,0.299512519,0.501750115,Imputed (2.9%)
0,0.445706558,0.945306101,0.113421112,Imputed (2.9%)
0,-0.173576924,1.184238076,0.065427741,Imputed (2.9%)
0,0.059098482,0.180461013,0.65999248,Imputed (2.9%)
0,0.123065894,0.132383614,0.737252724,Imputed (2.9%)
0,0.060671061,0.069048783,0.853004293,Imputed (2.9%)
0,0.14681731,0.449600123,0.355140234,Imputed (2.9%)
0,0.39112434,1.370783993,0.042581015,Imputed (2.9%)
0,-0.128046608,0.529822301,0.295241701,Imputed (2.9%)
0,0.082512808,0.262545453,0.546329368,Imputed (2.9%)
0,-0.27895702,1.007967719,0.098182092,Imputed (2.9%)
0,-0.269592379,0.710037554,0.1949676,Imputed (2.9%)
0,0.131490743,0.912669819,0.122272891,Imputed (2.9%)
0,-0.270864133,0.596521159,0.253208827,Imputed (2.9%)
0,-0.123923484,0.26648058,0.541401457,Imputed (2.9%)
0,-0.066397534,0.24173289,0.573148433,Imputed (2.9%)
0,-0.365493875,1.725060281,0.018833877,Imputed (2.9%)
0,-0.049410382,0.184947165,0.653210016,Imputed (2.9%)
0,-0.040036973,0.160858929,0.69046405,Imputed (2.9%)
0,-0.274901364,1.442607673,0.036090452,Imputed (2.9%)
0,0.207026154,0.624752882,0.237272343,Imputed (2.9%)
1,0.84872153,0.537279326,0.290215547,Imputed (2.9%)
0,0.051894139,0.20157458,0.628673885,Imputed (2.9%)
0,0.103533535,0.315957129,0.483106489,Imputed (2.9%)
0,0.134082128,0.241205248,0.573845199,Imputed (2.9%)
0,-0.050246878,0.313751102,0.485566703,Imputed (2.9%)
0,-0.112133643,0.634297455,0.232114646,Imputed (2.9%)
0,-0.071724857,0.319087628,0.479636662,Imputed (2.9%)
0,-0.105230378,0.388969592,0.408347977,Imputed (2.9%)
6,0.165888857,0.84933992,0.141468608,Imputed (2.9%)
4,0.681884588,2.394341551,0.004033281,Imputed (2.9%)
0,-0.488668585,0.82469357,0.149729174,Imputed (2.9%)
2,0.735729937,0.84218143,0.143819763,Imputed (2.9%)
2,-0.571136354,0.814348433,0.153338626,Imputed (2.9%)
0,-0.106780854,0.210741227,0.615543534,Imputed (2.9%)
0,-0.162904161,0.415749266,0.383928837,Imputed (2.9%)
0,0.325787349,0.649985553,0.223879561,Imputed (2.9%)
0,-0.10334617,0.665281509,0.216131711,Imputed (2.9%)
0,0.002188598,0.00825944,0.98116164,Imputed (2.9%)
0,0.187441676,0.74591532,0.17950836,Imputed (2.9%)
0,0.019789509,0.034062967,0.924564115,Imputed (2.9%)
0,-0.014961327,0.032596944,0.927690387,Imputed (2.9%)
0,0.08801078,0.188513966,0.647867261,Imputed (2.9%)
0,-0.190123155,0.233182853,0.584543919,Imputed (2.9%)
4,0.285021058,0.751782317,0.177099642,Imputed (2.9%)
0,-1.455093767,0.940846981,0.114591662,Imputed (2.9%)
0,0.073170832,0.198900751,0.632556392,Imputed (2.9%)
0,0.093962872,0.410152189,0.388908836,Imputed (2.9%)
0,0.48804832,1.468800884,0.033978102,Imputed (2.9%)
0,-0.134785337,0.571883283,0.267988845,Imputed (2.9%)
0,-0.246338274,2.028403128,0.009366921,Imputed (2.9%)
0,0.060216005,0.433280452,0.368739403,Imputed (2.9%)
0,-0.23791019,0.582363802,0.261599072,Imputed (2.9%)
0,0.058637749,0.157775506,0.69538368,Imputed (2.9%)
0,-0.167847924,0.294111585,0.508028896,Imputed (2.9%)
0,0.324604489,0.821709849,0.150761396,Imputed (2.9%)
0,-0.247901389,0.319825087,0.4788229,Imputed (2.9%)
0,-0.480023814,1.365015022,0.043150415,Imputed (2.9%)
6,0.033934791,0.08464354,0.822917806,Imputed (2.9%)
0,-0.321286063,1.969848223,0.010718938,Imputed (2.9%)
0,-0.113647892,0.268521312,0.538863401,Imputed (2.9%)
0,-0.148379841,0.335409272,0.461945486,Imputed (2.9%)
0,-0.130452519,0.792522023,0.161241926,Imputed (2.9%)
0,-0.364582384,1.982981329,0.010399649,Imputed (2.9%)
0,-0.132367079,0.253656146,0.557627077,Imputed (2.9%)
3,-0.180248062,1.119602445,0.07592723,Imputed (2.9%)
0,-0.278145469,0.612432738,0.244099709,Imputed (2.9%)
6,0.514374407,0.384846393,0.412243301,Imputed (2.9%)
0,-0.027459357,0.148031096,0.711162592,Imputed (2.9%)
1,0.267672584,0.356497258,0.440050727,Imputed (2.9%)
0,-0.088593606,0.198340418,0.633373052,Imputed (2.9%)
0,0.077677979,0.103082015,0.788711159,Imputed (2.9%)
0,-0.146252444,0.207802111,0.619723391,Imputed (2.9%)
0,-0.150875637,0.431546107,0.370214899,Imputed (2.9%)
0,-0.129741998,0.515405923,0.30520671,Imputed (2.9%)
0,-0.043811613,0.152667771,0.703610365,Imputed (2.9%)
0,0.064885628,0.341617547,0.455388913,Imputed (2.9%)
0,-0.148732232,0.425837485,0.375113345,Imputed (2.9%)
0,-0.041463687,0.047197347,0.897021089,Imputed (2.9%)
0,0.059936295,0.351038616,0.445616624,Imputed (2.9%)
2,0.222452058,0.330231897,0.467485455,Imputed (2.9%)
0,-0.085879137,0.152220731,0.704334999,Imputed (2.9%)
0,-0.274510776,1.242460254,0.057218932,Imputed (2.9%)
0,-0.254774943,2.729857484,0.001862698,Imputed (2.9%)
0,-0.010110763,0.012909086,0.970713151,Imputed (2.9%)
0,-0.226725327,1.153881217,0.070164718,Imputed (2.9%)
0,0.00060005,0.00217033,0.995015096,Imputed (2.9%)
0,0.085940696,0.482943333,0.328894542,Imputed (2.9%)
0,-0.251744746,1.158065192,0.069492,Imputed (2.9%)
0,-0.14001163,0.611490907,0.244629649,Imputed (2.9%)
2,0.297753945,0.437717238,0.364991509,Imputed (2.9%)
0,-0.089396278,0.153690954,0.701954635,Imputed (2.9%)
0,0.074084999,0.167940273,0.679297047,Imputed (2.9%)
0,0.454596015,1.192516722,0.06419235,Imputed (2.9%)
1,0.246537344,0.248590941,0.564168793,Imputed (2.9%)
0,-0.209201735,0.310416178,0.489309696,Imputed (2.9%)
0,-0.207059932,0.552443942,0.280256735,Imputed (2.9%)
0,-0.148339619,0.244642619,0.569321232,Imputed (2.9%)
0,-0.185479337,1.540845387,0.02878423,Imputed (2.9%)
0,0.359800341,1.706118717,0.019673484,Imputed (2.9%)
0,-0.075140434,0.180371177,0.660129017,Imputed (2.9%)
0,0.31560239,0.810386284,0.154743963,Imputed (2.9%)
0,-0.148627707,0.379437546,0.41740962,Imputed (2.9%)
0,0.082687428,0.15138669,0.705688939,Imputed (2.9%)
0,0.109185863,0.252766253,0.558770857,Imputed (2.9%)
0,-0.217346108,0.325089377,0.473053895,Imputed (2.9%)
0,0.075781244,0.145998559,0.714498698,Imputed (2.9%)
6,0.102478483,0.350753753,0.445909009,Imputed (2.9%)
0,0.053580049,0.080861547,0.830115366,Imputed (2.9%)
1,0.194274831,0.325473557,0.472635614,Imputed (2.9%)
0,0.041600243,0.337226834,0.460016242,Imputed (2.9%)
0,0.157512154,0.633107979,0.232751249,Imputed (2.9%)
0,0.197579421,0.413640679,0.385797421,Imputed (2.9%)
0,0.331248126,1.108328801,0.077923993,Imputed (2.9%)
0,0.343130855,0.586313722,0.259230607,Imputed (2.9%)
0,-0.146801299,0.2112311,0.614849607,Imputed (2.9%)
0,0.306377542,0.762606422,0.172740263,Imputed (2.9%)
0,0.259737143,0.772073926,0.169015321,Imputed (2.9%)
0,0.265117477,0.863372841,0.136970537,Imputed (2.9%)
0,0.131049429,0.253045357,0.558411871,Imputed (2.9%)
2,-0.596238588,1.412693679,0.038663959,Imputed (2.9%)
3,0.10391502,0.317167635,0.481761805,Imputed (2.9%)
0,-0.133711154,0.168812776,0.677933701,Imputed (2.9%)
0,-0.055251979,0.055481307,0.880072991,Imputed (2.9%)
0,-0.01244547,0.029022718,0.935356744,Imputed (2.9%)
0,0.293432461,0.629847825,0.234505037,Imputed (2.9%)
0,-0.002914241,0.007342647,0.983235052,Imputed (2.9%)
1,-0.183418321,0.232735845,0.585145885,Imputed (2.9%)
0,-0.25033205,0.909822049,0.123077297,Imputed (2.9%)
0,-0.304997962,0.488682088,0.324577127,Imputed (2.9%)
0,0.269831778,0.416846988,0.382959645,Imputed (2.9%)
7,0.128766793,0.333789105,0.463672026,Imputed (2.9%)
0,0.005591135,0.016530582,0.962652223,Imputed (2.9%)
0,-0.089234719,0.138848191,0.726359815,Imputed (2.9%)
0,-0.064701813,0.186487076,0.650897981,Imputed (2.9%)
0,-0.117113002,0.573834975,0.266787222,Imputed (2.9%)
0,0.196083256,0.722380524,0.189504478,Imputed (2.9%)
0,-0.043989325,0.175000596,0.668343001,Imputed (2.9%)
0,-0.093632739,0.381389054,0.415538192,Imputed (2.9%)
0,-0.070539582,0.280921853,0.523694662,Imputed (2.9%)
0,-0.189910437,0.677018676,0.210368797,Imputed (2.9%)
0,-0.25426605,0.411911189,0.387336845,Imputed (2.9%)
0,-0.114146162,0.102196297,0.790321329,Imputed (2.9%)
3,-0.046778005,0.054455541,0.882154104,Imputed (2.9%)
0,0.036069782,0.081693629,0.828526438,Imputed (2.9%)
0,-0.119142298,0.702028202,0.198596595,Imputed (2.9%)
0,0.160694261,1.60067322,0.025079957,Imputed (2.9%)
6,-0.090779769,0.178297458,0.663288614,Imputed (2.9%)
0,-0.01745768,0.067250018,0.856544601,Imputed (2.9%)
0,-0.084285846,0.458745322,0.347740022,Imputed (2.9%)
0,-0.172402638,0.491859951,0.322210767,Imputed (2.9%)
0,-0.506161794,1.278290008,0.052687791,Imputed (2.9%)
0,0.105183934,0.408803637,0.390118336,Imputed (2.9%)
0,-0.179060314,0.602020727,0.250022603,Imputed (2.9%)
0,-0.111740044,0.850452452,0.141106672,Imputed (2.9%)
0,0.040805402,0.146848189,0.713102257,Imputed (2.9%)
0,-0.01908565,0.108916594,0.778185987,Imputed (2.9%)
0,-0.05471928,0.281602106,0.52287502,Imputed (2.9%)
0,0.211762569,0.747546869,0.178835252,Imputed (2.9%)
0,0.179763084,0.397175293,0.400704949,Imputed (2.9%)
0,0.07201452,0.211931819,0.613858368,Imputed (2.9%)
0,0.110553832,0.196135649,0.636596653,Imputed (2.9%)
6,-0.022794231,0.15025702,0.707526938,Imputed (2.9%)
0,-0.015346309,0.013326557,0.96978049,Imputed (2.9%)
