logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.826120993981379,7.87192164144477e-06,0.000107181609859037,SLC25A4,-1.63190113975613,5.10391923760232
0.756238319080691,7.87669140253981e-06,0.000107181609859037,PSMA6,1.54107127164822,5.10365616923164
0.699630827813582,7.89732994021165e-06,0.000107181609859037,EIF4H,1.47015671378882,5.1025197173472
-0.659649740166486,8.06955865023756e-06,0.000107181609859037,H1-5,-1.42144106356387,5.09315021757136
-0.649097894883703,8.18342083123182e-06,0.000107181609859037,CYB5R3,-1.4087675836966,5.08706511471876
0.731107146647602,8.23481077710858e-06,0.000107181609859037,ICAM3,1.5093020922687,5.08434637577799
-0.55629211761228,8.2447392199259e-06,0.000107181609859037,SDHA,-1.30047312182957,5.08382307648256
-0.747808252469046,8.52538030054611e-06,0.000109598500085909,CTDSPL2,-1.5303628925646,5.06928623887566
0.851127703042337,8.81523280397302e-06,0.000112079388507657,FOXK1,1.66532261391412,5.05476621380757
0.729341625196435,9.29184110259688e-06,0.000116245908507485,TSG101,1.50708756524915,5.03189822556739
0.598256972321538,9.34388028625419e-06,0.000116245908507485,PSMB7,1.34874853807341,5.02947273437468
0.544146006035675,9.63260752042804e-06,0.000118563052139737,PAICS,1.28670763329017,5.01625613463596
-0.508383899835671,9.87045070156672e-06,0.000120211699596976,SLC2A1,-1.24670349822349,5.00566301625291
-0.577853191697145,1.01967131099369e-05,0.000122891636127052,LBR,-1.32513649307573,4.99153979963658
0.736500822594991,1.10073483725199e-05,0.00013067228001852,KANSL3,1.51608149692006,4.95831728828329
0.844701515504998,1.10681792928392e-05,0.00013067228001852,MAP4,1.65668664812982,4.95592381436122
-0.617899417899089,1.18961655979538e-05,0.000139024856903106,HSP90B1,-1.37173434929552,4.92459299894332
0.945530957050238,1.2015977260424e-05,0.000139024856903106,CARM1,1.79608794141569,4.92024090221755
0.601441868834002,1.22817295524979e-05,0.000140692684081585,TXNRD1,1.35245844513198,4.91074047014804
-0.980459994242334,1.25546417615459e-05,0.00014240902468734,SLC25A5,-1.84638988786214,4.90119567508196
0.570832305356348,1.34027613209577e-05,0.000150553348042214,RPS23,1.31707318333479,4.87280571634339
1.35783358789876,1.35717207249304e-05,0.00015098539306485,SP1,2.46545825847312,4.86736508572524
-0.709224580818333,1.49774613647642e-05,0.000165037359990783,TMX1,-1.48201294215837,4.82456179202412
-0.533936230424381,1.53869939683113e-05,0.000167950490767322,NAPA,-1.2752072344413,4.81284621645762
0.533917345057526,1.62700124491549e-05,0.000175929013118432,MAGEA4,1.2751860211184,4.78861211475846
-0.499237104692934,1.65556776051316e-05,0.000177360361010531,GOT2,-1.23659572641878,4.78105303936693
1.04433793080546,1.8809981112429e-05,0.000198743972102244,ZNF384,1.94120283136158,4.72561164053532
0.502014435216743,1.889527824654e-05,0.000198743972102244,ADA,1.23965957392676,4.72364670840178
0.557177620300639,1.95791845682809e-05,0.000204082131040549,BOLA2,1.30148027714934,4.70820539960491
0.474684481775459,2.0354018221561e-05,0.000210264277520947,LDHB,1.20970823842391,4.69134984102428
-0.460749511421572,2.07189924093467e-05,0.000212140479801895,TECR,-1.19460445976812,4.68363136870001
-0.50639439836517,2.09815750377275e-05,0.000212423213406406,HADH,-1.24450072606358,4.67816191344852
0.533624515818683,2.12425625363466e-05,0.000212423213406406,NAA15,1.27485712344759,4.67279309454599
0.67533038564401,2.15582580213415e-05,0.000212423213406406,DUT,1.44041524413368,4.66638633450029
-0.482501078766489,2.18021318963826e-05,0.000212423213406406,SMARCA5,-1.21822977868717,4.66150103733274
0.691500105808117,2.19715750268308e-05,0.000212423213406406,ZMYM4,1.46015945742886,4.65813880967285
-0.512841305374927,2.21717135144842e-05,0.000212423213406406,SRSF9,-1.25164734158943,4.65420074165645
-0.553080614342985,2.21843926753526e-05,0.000212423213406406,CPT1A,-1.29682452174031,4.6539524561227
-0.486780053567124,2.23250175067518e-05,0.000212423213406406,PSMC4,-1.22290978538068,4.6512081918758
-0.563897153873974,2.25102424369149e-05,0.000212423213406406,NDUFS3,-1.3091389618076,4.64761982759178
-0.596144544999792,2.26523411531573e-05,0.000212423213406406,ACADVL,-1.34629151694256,4.64488690635074
0.849125232702644,2.27661870893642e-05,0.000212423213406406,HEATR3,1.66262801671032,4.64270969949947
0.546379616242469,2.65962014461631e-05,0.000246174440585685,VDAC2,1.28923216640521,4.5751803862551
-0.474395969101181,2.79533458931715e-05,0.000252894736727543,PRDX3,-1.20939438719726,4.55356620151735
-0.459111183499513,2.81738810812386e-05,0.000252894736727543,GANAB,-1.1928360647285,4.55015332283796
-0.47186208371097,2.83050773837157e-05,0.000252894736727543,TMPO,-1.20664004032163,4.54813565345295
-0.949423417214742,2.83985189255125e-05,0.000252894736727543,HMGN2,-1.80164088155985,4.54670430922233
-0.469516555307404,2.854543774133e-05,0.000252894736727543,DLAT,-1.20409375614908,4.54446329274535
-0.609033593117026,2.86337169501367e-05,0.000252894736727543,SAMM50,-1.36132823283397,4.54312227244099
-0.447936295016628,2.97296349559682e-05,0.000260584754879206,LSS,-1.18081491240021,4.52681042337434
0.555615041206529,3.06462093516739e-05,0.000264401562250803,GSR,1.29970335747323,4.51362323597297
-0.491933681242756,3.08552952237161e-05,0.000264401562250803,SLC25A3,-1.22856070350348,4.51067029389657
0.510679838048119,3.09630583962647e-05,0.000264401562250803,CAPZB,1.24924850354181,4.50915614815
0.438006675586454,3.10791810424453e-05,0.000264401562250803,GAPDH,1.17019279921569,4.50753043367527
0.418543298485179,3.23182612886879e-05,0.00027293597307308,UNC13D,1.14953239806379,4.49055201216232
-0.741063433730838,3.38634633869796e-05,0.000283913240135764,SMARCE1,-1.52183286256337,4.47026862647121
0.607372259632877,3.4895496003755e-05,0.000290461071052838,FNBP1,1.35938400114368,4.4572306242427
0.700252368345225,3.52726612201977e-05,0.000291503350226919,SEC31A,1.47092285584811,4.45256177283473
-0.473659584320515,3.59204039201496e-05,0.000294751115855412,TCOF1,-1.20859354884815,4.44465878839377
-0.411419442407045,3.63236271458799e-05,0.000295960821181571,P4HB,-1.14202291690735,4.43981079091117
-0.472206522222958,3.67484453572223e-05,0.000297328330617526,HSPA9,-1.20701422802717,4.43476102901682
1.0603571707843,3.80860120380025e-05,0.000306010527277561,NCOR1,1.96556942335417,4.41923449965625
-0.603016993900038,3.92384653756842e-05,0.000311810408467604,SEC61A1,-1.35429565467651,4.40628798630496
0.417928860741494,3.93468622612534e-05,0.000311810408467604,PEPD,1.1488835980018,4.40508989499378
-0.510832694944378,4.02708229878177e-05,0.000315480637684923,UTP18,-1.24941805486416,4.39500949491664
-0.459109459460112,4.03553451835511e-05,0.000315480637684923,TOP2A,-1.19283420462796,4.3940989335571
0.537769578508801,4.3191103854946e-05,0.000334469615876162,PGK1,1.27951763934655,4.36460569634644
-0.465946159920321,4.33625258266416e-05,0.000334469615876162,PNPT1,-1.20022387504517,4.3628854284848
0.569105404160249,4.48713877137765e-05,0.000342464436580781,RFX1,1.31509466815076,4.34803049906251
-0.578635661818229,4.49910063615201e-05,0.000342464436580781,ATP5F1B,-1.3260370803476,4.34687429240085
-0.665414567065977,4.54331190931728e-05,0.000343569403861444,AFG3L2,-1.42839708666696,4.34262744679854
-0.45346911933213,4.77601624779829e-05,0.000358821480435235,HNRNPD,-1.18675783247,4.32093420442535
-0.484716589437031,4.89708506431039e-05,0.000363494676101869,ACAD9,-1.22065158982768,4.31006235204881
0.534703384677483,4.90105181260946e-05,0.000363494676101869,IDH1,1.27606913881426,4.30971070621795
0.756826454175183,5.05834707687188e-05,0.000372771182671387,HDGF,1.54182031562797,4.29599137499184
-0.444285503042526,5.29249997109895e-05,0.000387558383959588,NAT10,-1.17690303780009,4.27633913568013
0.435873963026438,5.45023893009421e-05,0.000396599147303082,CCT8,1.16791859971794,4.26358445850373
0.533158190671813,5.58752504751314e-05,0.000402908914556865,LANCL1,1.27433346840239,4.25278051701932
0.605172953696915,5.6065976874378e-05,0.000402908914556865,COPG1,1.35681296130438,4.25130060644732
-0.680012400762614,5.67443429479661e-05,0.000405266696239486,NXF1,-1.4461135491597,4.24607742838934
0.387825601646121,5.82022375139665e-05,0.000413128765666621,CAND1,1.11734973424806,4.23506031910802
-0.465872333190752,6.02170753996423e-05,0.000424824123398696,IARS2,-1.20014393336286,4.22028034096275
-0.425165770062716,6.12010732211102e-05,0.00042914934373833,ILF2,-1.15653848926223,4.21324096200608
0.386804490216331,6.48711165843887e-05,0.000450900634838331,TBCD,1.11628870419484,4.18794862677665
0.432620487781627,6.51444889945342e-05,0.000450900634838331,YWHAQ,1.16445419957317,4.18612231825527
0.584283603178982,6.54721751537075e-05,0.000450900634838331,EEF1B2,1.33254918773677,4.18394323046092
0.717218213841216,6.85142185444751e-05,0.000468645275389033,NOSIP,1.4919417269763,4.16421929135985
-0.485937000260737,6.88588563665822e-05,0.000468645275389033,LRRC59,-1.22198687019386,4.16204019449523
-0.407026332307513,7.05376405982826e-05,0.000477263451299491,SFPQ,-1.13740589331786,4.15157907106892
0.714954478601086,7.19001940816246e-05,0.000483654212514184,RBPJ,1.48912533606797,4.1432699373158
0.532495866141055,7.3778935435049e-05,0.00049342328496157,MAT2A,1.27358994668541,4.13206761555025
0.386378584078287,7.51462252973426e-05,0.00049932123131914,MDH1,1.11584631327419,4.1240928297638
-0.40148111183963,7.59048478328219e-05,0.00049932123131914,PDIA3,-1.13159308989381,4.11973048603061
0.402217695489192,7.59555200623756e-05,0.00049932123131914,GPI,1.13236425245836,4.11944065833162
-0.437603344730906,7.94408163977255e-05,0.000516583922264596,HNRNPM,-1.16976251493649,4.09995630133033
-0.444187884795831,7.94744495791685e-05,0.000516583922264596,SPCS3,-1.17679854204878,4.0997724712214
-0.460488081440527,8.04339044058712e-05,0.000519899594399961,BAZ1A,-1.19432217157745,4.09456084935329
-0.389370532999667,8.69837868809339e-05,0.000556794903226493,THOC5,-1.11895612635315,4.06056168904027
0.407100597316191,8.71044749213441e-05,0.000556794903226493,PRDX1,1.13748385580004,4.05995953289446
-0.502941418352176,8.89791711865817e-05,0.000565195480977473,WDR36,-1.24068320920006,4.05071164388771
-0.436273785433311,8.93956551589261e-05,0.000565195480977473,MACROH2A1,-1.16834475232689,4.04868358843403
0.455600749222768,9.18487500534283e-05,0.000577548933759872,WDR1,1.18905211281983,4.03692674952249
0.395920415429426,9.41975133281045e-05,0.000586531822107405,GRPEL1,1.12578085152092,4.02596056177333
0.489232967226584,9.43783886760541e-05,0.000586531822107405,GLOD4,1.22559743815757,4.02512744164736
0.383539406947992,9.47981423803672e-05,0.000586531822107405,RANBP1,1.11289972828103,4.02320017280814
0.503981459960389,9.60295679445624e-05,0.000590990479318397,TBCB,1.24183230077444,4.01759502510595
0.398030762601302,9.85182779351315e-05,0.000603098664396546,ARPC1B,1.12798468783153,4.00648318808148
-0.563991713352877,0.000100124934848181,0.000609708155891294,HNRNPR,-1.30924693957593,3.9994577535053
-0.387721398604278,0.000105870157479954,0.00064131817908014,PDIA6,-1.11724143192776,3.97522644091466
-0.385188814429295,0.000107644503983627,0.000648670266193002,SUPT16H,-1.11461100850886,3.96800813909192
-0.556566888053062,0.000111713138063138,0.000667787010121539,CD47,-1.30078558849523,3.95189574852454
-0.397575317457704,0.000111971201351408,0.000667787010121539,RFT1,-1.12750886222993,3.9508936621729
0.43208152153024,0.000114172582619386,0.000677423990208357,VDAC3,1.16388086403796,3.94243817495788
-0.409894660421937,0.0001149026517003,0.000678277387843099,ERAP1,-1.14041922025536,3.9396699486353
0.371945888936786,0.00011980438165543,0.000703622688199659,ACACA,1.10091223291331,3.9215272980237
0.400887672406867,0.000133963859787802,0.000780865637353886,BLVRA,1.13097200601896,3.87301234799097
-0.374644107656916,0.000134306190002959,0.000780865637353886,ACIN1,-1.10369576801108,3.87190397078492
-0.353458244965147,0.000137905800859182,0.000795883633688686,ANO6,-1.08194309531931,3.86041746530967
-0.406163891092994,0.000138265004642546,0.000795883633688686,HEATR1,-1.13650073394104,3.85928772743836
0.536455030621774,0.000145354908438689,0.000832552619126548,ESD,1.27803848091753,3.83757029810859
-0.491903819479859,0.000146606050307809,0.000835582267025296,RALY,-1.22852791519406,3.83384810635877
0.360025849856797,0.000148518694972745,0.000842333970997381,SPTBN1,1.08866123915386,3.82821887555567
-0.657397283588224,0.000149754716421078,0.000843679950609785,DLST,-1.41872935051702,3.82461949091933
-0.35650806042625,0.000150214407800878,0.000843679950609785,NOLC1,-1.08506002000044,3.82328841001942
-0.496412819295809,0.000158093714063088,0.00088364457570528,SRSF1,-1.23348477968547,3.80108539763254
-0.41192778567191,0.000159773420022904,0.000888739648877405,RPL22,-1.1425578527895,3.79649546843581
0.393920919639914,0.00016099400155964,0.000891244305284706,RPL34,1.12369499981648,3.79319030495001
-0.61844764906971,0.000166171783062655,0.000915527395254725,CHD4,-1.37237952331742,3.77944272002583
