logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.019680331706228,0.64006479011134,0.824487312120955,NOTCH1,-0.767122020559563,0.193776062635387
0.00964409938091393,0.640205351762886,0.824487312120955,PRPSAP2,0.758372795021958,0.193680699714887
-0.0175416575808125,0.640748876556027,0.824504742132414,RABGAP1L,-0.765254503328697,0.193312146604422
-0.0118601043264235,0.640864549096749,0.824504742132414,ALDH5A1,-0.760301456300598,0.19323375175419
-0.0160760913174656,0.64099428228476,0.824504742132414,LPCAT1,-0.763975723684434,0.193145844402014
-0.0104977253413647,0.641526152867675,0.824856278777865,CORO2A,-0.759115521379038,0.192785634200043
0.0154803287692395,0.641830971174566,0.824915712347649,GRK2,0.763456116611323,0.192579330111065
-0.0257591278244149,0.642170835362108,0.825020122756796,PA2G4,-0.772439321174243,0.192349422109469
-0.0191219902607003,0.642877894672345,0.825596008053454,EIF4G1,-0.766634307325983,0.191871507178112
0.0287241276037484,0.643411219273409,0.825948406230251,ARF4,0.775037863056405,0.191511370499559
-0.0274883791127891,0.643953258227632,0.826311703035457,MIF,-0.773954449147508,0.191145655047842
-0.0108465743962078,0.645135435222789,0.827217946557692,TPI1,-0.75941912586931,0.190349103046159
-0.017095993023025,0.645434771999467,0.827217946557692,C6orf141,-0.764865555280964,0.190147641224174
