"F3.BTZ","F4.BTZ2","F6.BTZ3","F7.BTZ4","F8.BTZ5","F11.BTZ9","F12.BTZ10","F13.BTZ11","F14.LBH","F15.LBH2","F16.LBH3","F17.LBH4","F18.LBH5","F19.LBH6","F22.LBH9","F23.LBH10","F24.LBH11","F1.LEN","F25.LEN2","F26.LEN3","F27.LEN4","F28.LEN5","F29.LEN6","F30.LEN7","F32.LEN9","F33.LEN10","F34.LEN11","F35.NOT","F36.NOT2","F37.NOT3","F38.NOT4","F39.NOT5","F40.NOT6","F41.NOT7","F43.NOT9","F44.NOT10"
"851",26.2062212059753,26.1274340293242,26.2322929642591,26.1777230531413,26.161158833271,26.1934425653034,26.1000372993969,26.0915804345939,26.4664173759044,26.3671258625181,26.4844214723321,26.3893789895277,26.539933374762,26.3882321187374,26.3004758045099,26.4054461598849,26.566597174921,26.2181810275506,26.2444699534793,26.1323089333278,26.0833068170516,26.1897633592737,26.3009227206006,26.3347051413094,26.416790909077,26.3098020718034,26.389557036603,26.359927754939,26.4028387177022,26.0869761252215,26.36541653629,26.4013358614946,26.3664471576,26.4195024865173,26.308372810744,26.3706136554797
"852",26.2031357105679,26.126034795437,26.2322545587811,26.1745152117903,26.1582026130823,26.1907982334929,26.100033089575,26.0915762247719,26.4638971124562,26.3646553500606,26.4820369216945,26.387839429678,26.534290456357,26.38403064534,26.2969420883268,26.4043244926794,26.5629987434711,26.2176724009358,26.243558566161,26.1268745000611,26.0814421343305,26.1892681110979,26.2999585696816,26.3284685001695,26.4163223558052,26.3091579612197,26.3823805907815,26.3596845998012,26.4005064223652,26.0860251621528,26.3646198656897,26.3990256016076,26.3660657912968,26.4182871777323,26.3001804199562,26.369214630093
"853",26.2018762681148,26.1221943984447,26.2297401440849,26.1706050608739,26.1581722754,26.1876972366679,26.0963419999637,26.0878851351607,26.4637358130515,26.3645874171564,26.4800944170291,26.3869333136235,26.5332257298814,26.3817759617793,26.2965147812124,26.4037950782466,26.5625351091382,26.2174618771086,26.2399686982981,26.1252305122437,26.0790797601211,26.1884021844963,26.2984880061836,26.319550104355,26.4149628650885,26.3077379283335,26.3791754910791,26.3580613871336,26.399036380976,26.085823753675,26.3611197825807,26.3979925466617,26.3643391942768,26.4114994347947,26.2994234831663,26.3687920603378
"854",26.1984043970468,26.1215137019888,26.2282982874582,26.1698527242184,26.1571785769117,26.1864631145131,26.0962589133098,26.0878020485067,26.4635581870246,26.3628899878694,26.4792473605403,26.3863270098273,26.5322427263655,26.3735501587511,26.2962439264198,26.4032348855597,26.557752087792,26.2167612024055,26.2383092222697,26.124368026665,26.0781042636292,26.187353641157,26.2944745477954,26.312348530614,26.4146010630251,26.3068762372045,26.3752869424582,26.3573429644721,26.3980979204919,26.0852701107177,26.3599446217169,26.3978392621014,26.3642207180585,26.4109832727973,26.2978922016011,26.3632173998047
"855",26.1983146908684,26.1188521790798,26.2247124173103,26.1668537058449,26.1567183900767,26.1845945666574,26.0958239654038,26.0873671006008,26.4628385890534,26.3625195194695,26.4758024578213,26.3851055358976,26.5314373002173,26.3732619077941,26.2923667566304,26.4029663363036,26.5570045314426,26.2125655567997,26.2380106194948,26.115757313625,26.0769954289884,26.18567409158,26.2940340524986,26.3116772994743,26.4138924970658,26.2970445177228,26.3736918565744,26.3532919326756,26.3959727456277,26.0850378605815,26.3590345115939,26.3971964519562,26.3590471441357,26.4046914043329,26.296316940201,26.362957240959
"856",26.1980369146438,26.1185498757004,26.2231425557018,26.1666857783637,26.1508288581579,26.1838334074486,26.0935802981705,26.0851234333675,26.4625120449772,26.3623585555388,26.4752959961775,26.3842575465953,26.5285775129988,26.3721344646076,26.2920000080032,26.4028851153886,26.5554446506743,26.2123661291159,26.2355888252037,26.1141203177928,26.076090248013,26.1844119849178,26.2938284355799,26.3112813172314,26.4129234189305,26.2965670418495,26.3697968423713,26.3532100321957,26.3891203250494,26.0847259652466,26.3589237477004,26.3964936268536,26.3543285081822,26.4041230769241,26.2960154256747,26.3595897435336
"857",26.1955495895999,26.1180617129371,26.2225818991621,26.1661950176051,26.1489495872421,26.1770563530458,26.093031990753,26.08457512595,26.4576043774554,26.3605978561571,26.4730965335291,26.383750087595,26.525651318942,26.3705275011995,26.2907316509424,26.3937218813038,26.5518618391935,26.2063612347745,26.2353644576181,26.1133018201662,26.074534692061,26.1808993748594,26.2937470852428,26.3073602968431,26.4121309093249,26.2964206416173,26.3693140937402,26.3528004864676,26.3889328398849,26.0797968499826,26.3586771239776,26.3953183752332,26.3468230495637,26.4023626698478,26.2954720595668,26.3571350110597
"858",26.1869717959988,26.1176960600185,26.2205951301755,26.1623712338093,26.1463171645792,26.1716839494091,26.0840219196528,26.0755650548498,26.455502545884,26.3596904815481,26.4714741253406,26.3836079214876,26.525506682449,26.3636298893331,26.2856589213147,26.3905802788279,26.5515432177231,26.2054598147638,26.234375184615,26.1119263324869,26.0740360485902,26.1804272658246,26.2931470886171,26.3054730341966,26.4098128269071,26.2964058706699,26.3680208180416,26.3527334913932,26.3877221727372,26.0770187997227,26.3581850992392,26.3943106948361,26.3446319870478,26.4008029536667,26.2941184467961,26.3551402639743
"859",26.1866631233144,26.1172295670936,26.2184368738992,26.161564771356,26.1443861065809,26.1704564306895,26.0733869775023,26.0649301126993,26.4537357086795,26.3568377018435,26.4687618669862,26.383443813409,26.525235656406,26.3615925468776,26.2832116953116,26.3893006175565,26.5492749622582,26.2034228559802,26.2319671174437,26.1117324418643,26.0734805667135,26.1804223028026,26.2915353819392,26.30235958156,26.4097663478157,26.2957753736797,26.3659903906468,26.3488921192682,26.3863494174749,26.0749586302005,26.35728553489,26.3909718000831,26.3422744747198,26.3986815813842,26.2935832324005,26.35334392761
"860",26.183980100028,26.111207667567,26.2181847198749,26.1615317048929,26.1435407687047,26.1692532568959,26.0714445793404,26.0629877145374,26.4505369273907,26.3556758366247,26.4677650953649,26.38334571383,26.5251919870443,26.3605066670086,26.2825688567492,26.3862233491654,26.5479371676757,26.1997289195688,26.2307637098465,26.1108399224005,26.071337885913,26.1791751740992,26.2895915593668,26.3022034955415,26.4060351321105,26.2951257999866,26.3642430232383,26.3483602414235,26.3840874244678,26.0701385764788,26.3553688001235,26.3877498534369,26.3409794988638,26.3982292771259,26.2895566641274,26.3497549314126
"861",26.1816549079682,26.1082879289181,26.2174874090576,26.1559545188526,26.1430721338791,26.1684576148647,26.0698337843654,26.0613769195624,26.43865681028,26.3547565444376,26.4673459858506,26.3804906229198,26.5235666445525,26.3590950040993,26.2807951516319,26.3832174472977,26.547834485834,26.1993866655647,26.2250269452865,26.1100880154188,26.0694693413519,26.1782425630978,26.2885825342727,26.3013188109307,26.4056094568805,26.2935933783178,26.363836408324,26.3448682651774,26.3832583572687,26.0701130399673,26.3484605295114,26.3851407541427,26.3409691600489,26.3950225231428,26.2858989744256,26.34463756268
"862",26.1810619238105,26.1082161402069,26.2158116699139,26.1555362929554,26.1422287322358,26.1678069052385,26.0695268562779,26.0610699914749,26.4383320799955,26.3544572686599,26.466233746883,26.3785165116517,26.5219859705512,26.3579959364185,26.2801535163235,26.3827101232751,26.5439329604162,26.1898227298085,26.2199669078329,26.1060985707994,26.0683060066418,26.1772274850015,26.2883871674222,26.2994039597469,26.4046004517354,26.292900952803,26.3630926370598,26.3444698610945,26.3818039304448,26.0690129965668,26.3466971994826,26.3847083579458,26.3399620470866,26.3924610949241,26.285591435936,26.3436893894761
"863",26.1809306033141,26.1078177915784,26.2157726951768,26.1544543140278,26.1411245113115,26.1651124496124,26.0677237189535,26.0592668541505,26.4368860641341,26.3515006490196,26.4635192989642,26.3771842273331,26.5200116420256,26.3549743929304,26.2780694786924,26.3725330970924,26.5403129521036,26.1857480831739,26.2155261840846,26.1025827762982,26.0662033363162,26.1755196473985,26.285158107355,26.2922824251647,26.4045916706576,26.2918954184575,26.3617014322625,26.3410978777608,26.3805081678264,26.0685193150976,26.3460091659531,26.3845517286818,26.3337181079826,26.3901475979709,26.2847352211923,26.3422737598195
"864",26.1808215151333,26.1036806639791,26.2150477647539,26.1533832088354,26.1394298348462,26.1603509972327,26.0667990184126,26.0583421536096,26.4332457984695,26.3509321863535,26.4628846081316,26.3757480447183,26.518473580612,26.3543406926941,26.2769406806752,26.3678443561672,26.5389445339873,26.1856435061588,26.2105958195111,26.1013421186706,26.0657994580093,26.1737019066392,26.2847540523537,26.2870381559662,26.4035980141903,26.2910019779392,26.3614530122957,26.3395327445204,26.3804203789792,26.0638232131397,26.3452006503917,26.3821797615717,26.3335555605426,26.3900179169388,26.2840125112766,26.3410933359446
"865",26.1780952196069,26.1034693446751,26.2143989841319,26.1507053072267,26.1372314773931,26.159207952767,26.0593999833611,26.0509431185581,26.4301046037028,26.3493238966441,26.4603019381402,26.3748250169007,26.5153727841934,26.3515510151252,26.2754713999674,26.3652983431648,26.5388611560812,26.185100183809,26.2071465569885,26.1001736619144,26.0645546983463,26.169847492696,26.2771052772055,26.28641228633,26.4015822764597,26.2901750535088,26.3596601102887,26.3390967373408,26.3789302953455,26.0630326614129,26.3440342058389,26.3813393834906,26.3301083018038,26.3898002038514,26.2840054179777,26.337024964789
"866",26.1762507655881,26.102441943424,26.2119291787652,26.1482385840473,26.136290265484,26.1552213033021,26.0568804402758,26.0484235754727,26.4226718829075,26.3488430714101,26.4526579886922,26.3736831862098,26.5109879590077,26.3508427228754,26.2745573207816,26.3652506641315,26.5386734804446,26.182480832057,26.2068273166335,26.0987146334953,26.0638527815855,26.1672718369676,26.2740596091247,26.2862143464382,26.3998672373074,26.2869427142598,26.3580373586255,26.3381159946664,26.3666855838063,26.0629681049952,26.3426420431014,26.3813026389538,26.3292961578758,26.3856711352854,26.2782656333318,26.3364903015184
"867",26.1738435261737,26.0984967499828,26.211145132732,26.1473770414536,26.1351287749916,26.1528863103384,26.0549348854906,26.0464780206876,26.4225900320059,26.3439467245867,26.4495912556212,26.3721772890458,26.5090638949758,26.3506992529062,26.2710115857627,26.3651111952297,26.53619532288,26.1798109528423,26.2031041678965,26.0969769634645,26.0614718109888,26.1626876475341,26.2731207541833,26.2847285328098,26.3983488820269,26.285354175964,26.3561541488065,26.3345610510956,26.3659927852824,26.0625854760895,26.340563055355,26.3801702498242,26.3282971166753,26.3856607642429,26.2751608702184,26.3322105027389
"868",26.1738195708202,26.0971280534654,26.2107261442819,26.1461427414417,26.1336461618717,26.1501011338552,26.0539995652583,26.0455427004552,26.4219838870557,26.3423698424181,26.4493089729863,26.3703018329155,26.5084903446195,26.3494263954965,26.2703749805389,26.3629641930082,26.5337054001558,26.1787444599141,26.2012547354318,26.0926065778091,26.0553141435384,26.1588064681301,26.2728440138433,26.2840314710927,26.3961632908715,26.2840579394511,26.3558150155018,26.3329464560201,26.3652674123966,26.0620091617122,26.3387706614176,26.37739006538,26.3263042507363,26.3837359965812,26.275101331553,26.3320409107023
"869",26.1708598584627,26.0934664404045,26.2100110138143,26.141891855688,26.1333116598742,26.1485519620127,26.0527507388894,26.0442938740864,26.4209355379429,26.3394249940839,26.4469711762311,26.3675653166638,26.5081932999567,26.3485755893314,26.268638204492,26.3605578479433,26.5301463454042,26.1773338975124,26.2009949522649,26.0896575635514,26.0552023797716,26.158397176792,26.2702648400145,26.2825167688973,26.3948806984705,26.2817744579015,26.3540183923279,26.3267822681237,26.3588362549402,26.0618080739231,26.3384834719636,26.3773678452706,26.3251390701457,26.3829822209869,26.2741927344144,26.3294558409469
"870",26.1673168348296,26.089740139954,26.2086352376452,26.141813924468,26.1283324528826,26.1476062762339,26.0518544908023,26.0433976259993,26.4207270155389,26.3370109426499,26.4447022537859,26.3674497529105,26.5069329351877,26.3480343064489,26.2673483740817,26.3601638028999,26.5285708981278,26.1767580114487,26.1990411478206,26.0889826973859,26.0505832459516,26.1573208889389,26.2694654073822,26.2821993933579,26.3883391918227,26.2815186519104,26.3490377176642,26.3265612584398,26.3572663269578,26.0499966722076,26.3365793817694,26.3731020484041,26.3238710000036,26.3796906166588,26.2705628653258,26.3270456628707
"871",26.1667525806453,26.0896867407317,26.2080634668611,26.1413729145449,26.1270842524025,26.1469584351735,26.0494680734241,26.0410112086211,26.4189281003833,26.3326255142832,26.4433216781822,26.365556533406,26.5051703005576,26.347230369297,26.2631590130099,26.3589781779322,26.5265429244567,26.1764245994083,26.194059788887,26.0876154195516,26.0495872496051,26.1561042839646,26.2691977102929,26.2772818235666,26.3879965363814,26.2789010801357,26.3467782026382,26.3224619550144,26.3558009542219,26.0453028760225,26.3358858767105,26.3697144974887,26.322871349062,26.3756351081264,26.2703655941582,26.3263587896623
"872",26.1666687176538,26.0895556794599,26.2060151994023,26.139807054404,26.1265364776171,26.1445108641033,26.0443832507174,26.0359263859144,26.4177390379186,26.3307237479925,26.4428640291082,26.3644109891878,26.503350383636,26.3402931098212,26.259821580933,26.3545058002155,26.5256870111791,26.1762185891988,26.19345099206,26.0868587320904,26.0449814091019,26.1535063855542,26.2687787166735,26.2747442924083,26.3870149877014,26.2748281713145,26.3444550426696,26.3213445318333,26.3554633164763,26.0444115759632,26.33485233579,26.3635970366353,26.3225180146009,26.3743306333629,26.2677303488569,26.3258187988934
"873",26.1657436458456,26.0881091469418,26.205307028833,26.1366384165584,26.1264614325965,26.1414816126534,26.0433363054114,26.0348794406084,26.4157883619542,26.3287263820995,26.4415973616606,26.36413043122,26.5022128567794,26.3367281673282,26.2583804605655,26.3537229894041,26.5249219760628,26.1750499821021,26.1931847959719,26.0858966176665,26.044859719026,26.1523754148336,26.2675250367735,26.2744578905033,26.3849082175959,26.2737190527229,26.3361250478363,26.3195017733632,26.3540910392287,26.0412925407194,26.3344740149236,26.3619158514519,26.3208341227402,26.373463521098,26.2663044407298,26.3187292172482
"874",26.1655658186443,26.0863825862591,26.2007301379511,26.1351325342811,26.1250029383736,26.1413103478858,26.0432705280035,26.0348136632004,26.4138413364677,26.3231582389869,26.4383289788613,26.3627806225457,26.5015658207167,26.3365109512282,26.2543251656225,26.3534568340999,26.5170460348492,26.1746342152061,26.1903215240724,26.0854899043642,26.043966625888,26.1357682587276,26.2674052945052,26.270343707881,26.3833161283042,26.2712620800461,26.3355120873725,26.3181066118189,26.3532844166438,26.0359742952569,26.3317744137618,26.3583598895809,26.3176317857517,26.3695601837327,26.2648124728206,26.3184020862484
"875",26.1646742800731,26.0851830106378,26.2006264106456,26.1340470951022,26.1221729412453,26.1393967986452,26.0427965825749,26.0343397177719,26.4123440980552,26.3221256439774,26.4359899022495,26.361781005155,26.5010994010542,26.3356831304979,26.2541353576657,26.3532923734334,26.5161371594018,26.1735636788354,26.1834813410879,26.0790447693097,26.0388374737209,26.1355418631875,26.2669805921888,26.2633426546152,26.3824544444187,26.2658825257333,26.330854655321,26.3177019239127,26.3511789838121,26.0355935975375,26.3274060295003,26.357141996745,26.3115079785452,26.3679579229446,26.2644145970884,26.3178122371871
"876",26.1645808921725,26.0846227763996,26.1986643796294,26.133796611862,26.1210497621282,26.1391303234228,26.0422733564525,26.0338164916495,26.4120707005154,26.321319989161,26.4359510574355,26.3617623429075,26.4994476891246,26.3315242220694,26.2520383513073,26.3523267649931,26.5139858337535,26.1731816132203,26.1830333299669,26.0788949788528,26.0386729027778,26.1304125661152,26.2666694469083,26.2524083623468,26.381898923376,26.2654845131088,26.3291449558738,26.3147253459491,26.3501662049661,26.0345679749673,26.3262886743288,26.3532401232929,26.3080941797172,26.3640945258604,26.2546443423822,26.3161815373251
"877",26.1635375299705,26.0807524754294,26.1970801118003,26.1328331927118,26.1190568885549,26.1387331429165,26.0421000557824,26.0336431909793,26.4074976055558,26.3194572776077,26.4345328633264,26.3603767755239,26.496753221148,26.329946583816,26.2499621513649,26.3485328124343,26.5130571466318,26.1721790277863,26.1809245859177,26.0767283798887,26.037322873529,26.127202357226,26.2656336353876,26.2498006707222,26.3779562369374,26.2652979683211,26.3255145146947,26.3137961768104,26.3457883466377,26.0301273796861,26.3245418578996,26.3523975453946,26.3037142688923,26.3611692989246,26.2513175501297,26.3154549782589
"878",26.1627882778724,26.0790100503614,26.1961198604137,26.128312875838,26.1180757765783,26.1385946143108,26.0390796928265,26.0306228280234,26.4047986916355,26.3153374938563,26.4293043786406,26.3512588944741,26.4960974022639,26.3214758954839,26.2476836019591,26.3484947973631,26.5032094561924,26.1704911513384,26.1783011419602,26.074561706767,26.0366706924592,26.12154078017,26.2648516553481,26.24958384756,26.3760842054977,26.2615541620203,26.3244606518291,26.313793578732,26.3412635281545,26.0285499648508,26.3235827232418,26.3519541149486,26.3029304749391,26.3608540439236,26.2490645490131,26.3116925239359
"879",26.1601734084863,26.0779819755901,26.1857396279775,26.127008553805,26.1161444403846,26.1335792483496,26.0329245766862,26.0244677118832,26.4033367862603,26.3139668680784,26.4280661647838,26.3496878775798,26.4940783951828,26.3211294199932,26.2439864378747,26.3475278739204,26.5024166246095,26.1703676310726,26.1762606846469,26.0695413092331,26.0259535199433,26.1197192058472,26.2639153431899,26.2495183503343,26.3685619198377,26.2590118496513,26.3122738818217,26.3131722831255,26.3388623759834,26.0282545872384,26.3229614959282,26.3515717110212,26.3002078041814,26.3593832150844,26.2474019599599,26.310322491237
"880",26.1527101244297,26.0775886737738,26.1803482856239,26.1222261690597,26.1130872683607,26.1296197851178,26.0315409425939,26.0230840777909,26.4015041501481,26.3137081208892,26.4278191399728,26.3429055300786,26.4939242173457,26.3171051910616,26.242908501125,26.3452791124866,26.5016039993059,26.1681912604651,26.171504920533,26.0691175069874,26.0207936129165,26.1182474261934,26.2632563104329,26.2491466318967,26.3669943353065,26.2582570894284,26.3091787332458,26.3121000313679,26.3385447707607,26.0276206727271,26.3214947397508,26.3501357143158,26.296929398882,26.3567511644503,26.2466864953958,26.3094131837125
"881",26.1498618669995,26.0766364580822,26.179290309182,26.116994969232,26.1110244334581,26.1258497920668,26.0308220455648,26.0223651807618,26.4009897874497,26.3130152062563,26.4263409114026,26.3404983895577,26.4934622310042,26.3156304109114,26.2400387871488,26.3429650784726,26.4990287548615,26.1670698682599,26.1707275115444,26.068244354384,26.0193255986615,26.1179809477357,26.2602388534347,26.2481242594864,26.3652526252026,26.2571002833261,26.3086377449574,26.3113898745546,26.3384081973068,26.023293315857,26.3206761679856,26.3497913079044,26.2941951083875,26.3543768954913,26.2466855845372,26.3063843862019
"882",26.1467520095023,26.0746327592673,26.1775637687264,26.1124030967509,26.1086287123453,26.1194140821865,26.0259944469231,26.0175375821201,26.3976568106703,26.3106133612345,26.425993102083,26.3357420007826,26.4864427435746,26.3134689149731,26.2323102134185,26.3408911505723,26.4947316279361,26.1653346262668,26.1702905439031,26.0649570565204,26.0184331558232,26.1167753189918,26.2595038829853,26.2478129734889,26.3574372850739,26.2568209455411,26.3084265835718,26.3102318994353,26.3344171328595,26.0229211016259,26.3205224396754,26.3486997249971,26.2931227711624,26.3514098885052,26.243115289249,26.2979188629462
"883",26.144206384425,26.0744193615911,26.1772863718521,26.110608497841,26.1064697925848,26.11886395656,26.0253348398476,26.0168779750446,26.3973871539172,26.3070705900811,26.4249782691445,26.3354550312596,26.4853425637328,26.3083968598225,26.2295824827614,26.3397862856822,26.4942806450032,26.1646739817405,26.1699137182585,26.0570108586195,26.0149595848994,26.1124894075143,26.2591496599564,26.2477180894739,26.3570413257135,26.253318988391,26.3010287500314,26.3088578461106,26.3336386636312,26.0195924324551,26.3186416527656,26.3480443395941,26.2928334603887,26.3503879097649,26.2419752298545,26.2970248586463
"884",26.143586805873,26.0695434739141,26.1753268425192,26.1102121637548,26.1031559811015,26.1156867232898,26.022218212321,26.013761347518,26.3967676286299,26.3024345614266,26.4246535710141,26.3351347734447,26.4806128081631,26.3073615460046,26.2290940827808,26.33437079623,26.4929361765265,26.1604693233771,26.1696677771552,26.0552099121264,26.0131548890544,26.1110940215656,26.2590720886806,26.2471148497735,26.3569844778415,26.2504444344891,26.2979165949717,26.3027438888062,26.3238515751987,26.019119892281,26.3152928379503,26.3459479589572,26.2927818286693,26.3486277221216,26.2358791466644,26.2965872776729
"885",26.1428696558725,26.0677797271657,26.1733931398241,26.1079326961117,26.0991369438966,26.1147282425118,26.0221350677877,26.0136782029846,26.3877408053123,26.3012037554909,26.4225841527089,26.3350770385832,26.4787991266361,26.3058119431967,26.2288345129732,26.3339718728832,26.4928489455454,26.1565745034182,26.1682551335224,26.0503566046618,26.0118234874042,26.1094229401147,26.2584158776944,26.2462152177892,26.3537726582884,26.2450490489174,26.2917148060518,26.2989660447367,26.3238248299754,26.0187515964211,26.3152622353726,26.3425052198592,26.2918080240888,26.345956480386,26.2341176676209,26.2947298210403
"886",26.1389437301187,26.0671118724573,26.1654419014499,26.106504782911,26.0972828250671,26.1126396146953,26.0204905767085,26.0120337119054,26.3869873963322,26.3010537762972,26.4222693248775,26.3343228718066,26.4765484456651,26.3056369924695,26.2280001448274,26.3324379690084,26.4921510884814,26.1550260408218,26.1623603436895,26.048326075002,26.0091583744513,26.1093232909685,26.2573972525717,26.2447795712683,26.3439516514758,26.2446578547087,26.2907632394306,26.2984291463032,26.3221559631058,26.0179158327621,26.314115574078,26.3411792126039,26.2917398679575,26.3459167848775,26.2328244745917,26.2935273814637
"887",26.1361124030652,26.0637895292556,26.1585568436836,26.0990315672476,26.0950037949165,26.1098622488686,26.0193517133778,26.0108948485748,26.3866725394844,26.3000363185039,26.4185735838981,26.3329772720412,26.4724180045649,26.3032529604681,26.2260654167744,26.331390280508,26.4920094317143,26.1542837719543,26.1620165804657,26.0475878004524,26.007890666888,26.1078713000198,26.2552296463786,26.2390112930591,26.3427386572954,26.2443474470348,26.2907120760357,26.2983842127346,26.3191718187069,26.0166457443248,26.3081103750517,26.336075886459,26.2912669833153,26.342657619353,26.2327369317764,26.2932425559203
"888",26.1344995577254,26.0635280173622,26.1583155163087,26.0982341570048,26.0925894521494,26.1089787950089,26.0160548884046,26.0075980236016,26.3865131873177,26.2984123199024,26.4184869483988,26.3301397573811,26.4710247844977,26.3032359452649,26.2259241974414,26.3304644681035,26.4876166000843,26.1542691249091,26.1554887162906,26.0457970930746,26.0072798669802,26.1077813967638,26.2522995008516,26.2387948873915,26.3411233827517,26.2424807828083,26.2890947718151,26.2976163548421,26.3184374405141,26.0158884704402,26.3046202215352,26.3345243389634,26.2909320686952,26.3423881413197,26.2312536799855,26.2877470252179
"889",26.1284737263366,26.0615848227598,26.1569270766136,26.0962891339978,26.0897463657384,26.1087817666053,26.0145756972381,26.0061188324351,26.3841874140616,26.2959123510714,26.4165051200008,26.3293325617403,26.4698170476711,26.3013403316075,26.2254782353168,26.3295723518513,26.4874105929267,26.1503115195877,26.1550140100856,26.0440435848662,26.0021257980012,26.105872016111,26.2514760542321,26.2332131694003,26.3382146843372,26.2423089137817,26.2853832140954,26.2954299876901,26.3176291400578,26.0145912939361,26.3009770959185,26.3330556119509,26.2892769291793,26.336834641119,26.2278056396654,26.2857099132779
"890",26.1244407475236,26.057409408866,26.1556970658947,26.0942894130878,26.0892956829455,26.1084479915829,26.0106218500172,26.0021649852142,26.3822798253853,26.2956514927802,26.415479740342,26.3226854586124,26.4651177985239,26.2989951939045,26.2242633443423,26.3294850621536,26.4870462055816,26.1483255836284,26.1485835334954,26.0410255202342,26.0019045187014,26.1006789174558,26.250445948551,26.2328086484266,26.335680214975,26.2414026175984,26.2847992205243,26.2930311911581,26.3134478481197,26.0136781112116,26.2998680850462,26.330853276809,26.2883296243043,26.3357057776248,26.2269014274776,26.2852250151281
"891",26.1232764598155,26.0550192154874,26.1527416020489,26.0915836575974,26.0868553610021,26.1083966928784,26.0102436642417,26.0017867994387,26.3821377218847,26.2930745251659,26.4120599322313,26.3214421122515,26.4623076796375,26.298064529997,26.222969684525,26.3292058737976,26.4832597707853,26.1460379782265,26.1454500030118,26.0409779353796,26.0017755325647,26.099270811192,26.2480497519585,26.2301273812811,26.3268402301084,26.240241707277,26.2830230361221,26.289705616817,26.3124137749988,26.0129158945948,26.2988072147683,26.3295930303678,26.2867878587429,26.3343488885925,26.2249159699119,26.2838145375979
"892",26.1214133237365,26.0535240158941,26.1513693918584,26.0878911988607,26.0863302339257,26.1071695473425,26.0101150154378,26.0016581506348,26.3788810813291,26.2913695659712,26.408987547388,26.3200370983379,26.4616462789442,26.2952236045651,26.2229346723987,26.3243900313861,26.4820244944205,26.1435750415156,26.1441992251721,26.0371886528332,26.0013533416776,26.0988435578314,26.2476079344694,26.2281334392448,26.3264652413242,26.2388818447042,26.2827014088311,26.2890003202185,26.3087665195914,26.0103718734137,26.2985691072382,26.3239476445698,26.2836139212806,26.3334353542612,26.2235755325265,26.2819987419803
"893",26.1213809393364,26.0527901707334,26.1505599861632,26.0869286310777,26.0852833020172,26.1043441558119,25.9986088720191,25.9901520072161,26.3762605272181,26.2910967306539,26.4034845821871,26.319219546133,26.4582226927774,26.2944159576103,26.2180456057328,26.3184642079021,26.4783646903405,26.1401387894749,26.1364389556711,26.0358563101364,26.0000098613486,26.0968308283359,26.2472975295951,26.2272619918541,26.3228125694447,26.2307569068947,26.2790090820615,26.2885170493835,26.3054066775611,26.0088953473158,26.2978647024411,26.3231298264952,26.2816928509751,26.3323437124384,26.2219747551464,26.2792241642715
"894",26.1201596366279,26.0511283308402,26.1503729478611,26.0864696618953,26.0843633325211,26.0993297110571,25.9974452927832,25.9889884279802,26.3747990681593,26.2887423474161,26.4015505910036,26.3183078284593,26.4535363957794,26.2932616959529,26.2160106087988,26.317116811202,26.4772967088552,26.1394055141258,26.129600242656,26.0357893614646,25.9987834453986,26.0947224295033,26.2464603889715,26.226502690009,26.3210864054747,26.2285976564573,26.2788539800336,26.2884761085715,26.3043683034283,26.0053305409224,26.2965129162145,26.3220628388543,26.2797633704854,26.3252612968248,26.2216052767467,26.2791553802223
"895",26.1187605757287,26.0485626809924,26.1463567561716,26.0846986046086,26.0830299344939,26.0991471624444,25.99291506055,25.984458195747,26.3715259718171,26.2886124508847,26.401331629699,26.3173369951846,26.4532632637575,26.2926276593258,26.2157130753564,26.3156612212293,26.4759753309861,26.1389665350004,26.1258977175311,26.0357557677497,25.9979020528181,26.0928865318635,26.2459887841623,26.2258172858884,26.32013845517,26.2254009887136,26.2773556199036,26.2882579028097,26.2949151108741,26.004991191823,26.2898094538761,26.3216814511411,26.276815244331,26.3173313220813,26.2205935215559,26.2754003533398
"896",26.1184994873637,26.046351444179,26.1462917403245,26.0842800522162,26.0828238646196,26.096738322347,25.9893678983566,25.9809110335535,26.3700825604578,26.2884490168692,26.4010379583283,26.3157452235961,26.4520489940183,26.2919236305104,26.2152552126925,26.3140324781876,26.4757711114047,26.1372719631327,26.1254532218768,26.0272393582676,25.9969902479706,26.0924388430974,26.2457314806351,26.2253614097906,26.3143397403524,26.2243041738328,26.2726183649106,26.2868320633631,26.2921797267948,26.004609434941,26.284802351793,26.318122758904,26.2761198150393,26.3151712829383,26.2200365167149,26.2741310604567
"897",26.1170723015811,26.042772503965,26.1454431823828,26.0837855529013,26.081916425998,26.0923318591507,25.9850287331198,25.9765718683167,26.3700567173367,26.2871251688578,26.3984799091879,26.3125710106526,26.4511140158003,26.291038282756,26.2150308897353,26.3081254847946,26.4756978822744,26.1344903467711,26.1228825161668,26.0272207675867,25.9961473178445,26.0878752556341,26.2450792310668,26.2251436748131,26.3125907863405,26.2164694162198,26.2716606108449,26.2858567767528,26.2915291414683,26.0021109521798,26.2818776284592,26.3133336268031,26.2757325213976,26.3124997122578,26.2178665008248,26.2734055376606
